Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE50,OUT049,3154.0935
FDQ15,OUT017,1307.2151
FDQ33,OUT010,377.8379
FDT22,OUT013,913.308
DRO35,OUT035,1874.7216
FDJ41,OUT049,4015.3672
FDQ27,OUT035,1675.3682
FDC26,OUT017,1859.5635
NCF43,OUT027,3323.6028
NCR50,OUT035,2489.2542
FDE39,OUT018,1735.9438
FDN49,OUT027,1125.8224
DRG11,OUT035,1669.2194
NCA18,OUT049,1894.6079
FDM36,OUT018,2646.0806
FDW32,OUT017,1375.9305
NCQ18,OUT010,320.68793
FDX14,OUT027,2155.2207
FDD46,OUT017,2448.773
FDI34,OUT019,670.38135
NCJ17,OUT035,1369.7817
FDB52,OUT035,4015.5725
FDV55,OUT018,2229.6338
FDC57,OUT046,3151.8792
FDB29,OUT046,1902.145
NCO43,OUT035,1664.3129
FDG44,OUT045,894.8142
FDJ34,OUT045,2075.269
FDH40,OUT049,1357.3081
NCD07,OUT027,3011.9558
FDB41,OUT017,816.3619
FDH47,OUT018,1317.0721
DRK37,OUT035,3136.1628
FDM25,OUT019,503.06396
NCX06,OUT045,3154.6553
NCS05,OUT017,2111.057
FDS39,OUT045,2150.8708
FDC47,OUT027,5928.3745
FDG20,OUT013,2887.3286
DRL23,OUT017,1669.2194
FDY33,OUT013,2586.344
NCH18,OUT045,3900.2734
FDX47,OUT035,2476.3152
NCB06,OUT045,2594.2566
FDP36,OUT049,823.55853
FDW44,OUT018,2633.7441
NCU41,OUT018,2886.6648
NCS17,OUT046,1539.1437
FDD46,OUT035,2460.4263
FDE45,OUT017,2924.3662
FDI09,OUT017,3915.2031
NCJ54,OUT010,609.5151
NCA29,OUT018,2631.4568
NCN41,OUT027,3124.0942
FDY34,OUT035,2631.4573
NCG55,OUT035,1893.091
DRM49,OUT046,725.23047
NCB42,OUT049,1895.107
FDE58,OUT045,1908.9392
DRJ25,OUT013,799.0644
FDS47,OUT010,292.26086
FDY21,OUT049,3094.3193
NCI54,OUT013,1773.4937
FDO24,OUT017,2594.2566
FDY43,OUT035,2714.2659
FDF35,OUT018,1453.4816
NCP29,OUT019,241.42209
FDN28,OUT027,2700.7642
FDJ50,OUT018,619.0494
FDQ14,OUT027,3744.69
FDC37,OUT035,1669.2194
FDN08,OUT046,1888.9064
FDD04,OUT035,2150.8708
FDW34,OUT018,3558.8262
FDP04,OUT017,1071.6841
NCG07,OUT017,3133.9485
NCN14,OUT018,2891.4065
FDJ16,OUT045,931.88763
NCM42,OUT045,1695.9161
NCF19,OUT046,817.99646
FDY21,OUT018,2885.1082
FDY19,OUT035,1893.091
FDV09,OUT045,2453.3813
FDA28,OUT013,2049.859
FDC38,OUT018,1889.7715
FDL28,OUT045,3873.3179
NCH43,OUT049,3460.8816
NCN53,OUT045,688.9018
NCW05,OUT017,1669.2194
NCO30,OUT018,2874.3284
FDT04,OUT019,-51.288403
FDB27,OUT018,2886.6648
NCK07,OUT013,2672.7878
NCA53,OUT013,799.0644
FDB33,OUT018,2364.581
FDU37,OUT017,1307.2151
FDR13,OUT035,1900.7157
FDE45,OUT049,2900.6267
FDV37,OUT017,3148.6826
FDX44,OUT019,279.46832
NCL06,OUT017,4034.7515
FDJ28,OUT045,3133.9485
FDX55,OUT049,3449.3855
NCK17,OUT018,499.82794
FDH52,OUT035,1006.34094
FDN13,OUT027,2627.5964
FDK44,OUT018,2631.4568
FDU16,OUT046,1357.3081
FDZ07,OUT017,993.937
NCN06,OUT027,4176.156
FDH02,OUT010,268.04428
NCW18,OUT045,3945.777
FDH57,OUT013,2094.1418
FDV35,OUT045,2460.4263
NCU29,OUT013,2450.93
NCP02,OUT046,932.24005
FDN44,OUT013,2571.1438
FDX03,OUT018,502.49115
FDR11,OUT010,328.97247
FDA36,OUT046,3146.9023
FDP58,OUT027,5499.8823
FDH31,OUT045,1544.9402
FDH34,OUT035,3133.9485
FDS13,OUT035,3977.3762
FDT01,OUT018,3169.1658
FDY09,OUT049,2835.3284
FDV33,OUT027,6030.5083
NCW29,OUT010,383.04776
NCN17,OUT045,1667.8821
FDX01,OUT046,1876.7377
FDL03,OUT049,3154.0935
DRL59,OUT049,933.13605
DRM11,OUT027,5955.1274
FDA43,OUT049,3150.726
FDZ56,OUT010,426.6627
FDI44,OUT018,1075.2064
FDB50,OUT013,1282.487
FDU15,OUT019,-37.84819
NCJ19,OUT019,146.31636
FDD48,OUT013,1876.1755
NCW42,OUT035,3703.5256
FDL24,OUT017,2859.916
NCB30,OUT013,3089.2842
FDK25,OUT013,2708.5676
FDW28,OUT049,3139.9463
FDD47,OUT017,2872.589
FDK16,OUT019,345.90823
FDW37,OUT046,1504.1582
FDA48,OUT035,3695.328
FDA14,OUT017,2466.238
FDV15,OUT013,1649.3027
FDN22,OUT049,3937.5261
NCD55,OUT045,715.6336
FDY43,OUT013,2698.9578
NCU05,OUT017,1295.4078
FDF10,OUT035,2469.2703
FDR39,OUT018,2891.4065
FDG40,OUT013,666.2765
FDZ28,OUT019,399.9069
FDE02,OUT045,1530.9594
FDU60,OUT049,2733.7986
FDM21,OUT013,4005.4553
FDV52,OUT019,351.0675
NCW06,OUT013,3122.6218
FDX36,OUT035,3716.3765
FDT35,OUT027,4287.854
NCL19,OUT010,370.33884
NCD31,OUT046,2617.5847
FDE53,OUT019,322.86328
FDW58,OUT019,321.50305
DRF48,OUT046,3142.1606
FDW57,OUT035,2845.8318
DRH13,OUT017,1669.2194
FDT33,OUT013,2706.3533
DRK47,OUT027,5822.8647
FDY22,OUT010,351.15903
FDC35,OUT019,557.863
FDO03,OUT013,3851.6438
FDF24,OUT045,1326.8654
FDF56,OUT018,2677.862
FDD28,OUT013,914.204
FDG53,OUT027,3323.6028
FDO27,OUT019,328.54773
NCF54,OUT018,2631.4568
FDC20,OUT027,1707.8607
FDU10,OUT046,716.9331
DRA24,OUT018,2407.7
FDA02,OUT010,372.93274
FDG10,OUT017,938.9325
FDW39,OUT010,498.2023
FDP04,OUT019,191.67577
NCM55,OUT013,3124.8362
FDG47,OUT045,4279.7534
NCU41,OUT017,3136.1628
NCK31,OUT017,834.78674
FDZ46,OUT045,1695.9161
FDU13,OUT027,3740.4338
NCF19,OUT045,817.64404
NCJ43,OUT013,2847.9475
NCJ05,OUT045,2460.4263
FDS04,OUT027,3328.3977
FDX28,OUT010,300.7686
FDB41,OUT027,1274.4005
FDG53,OUT046,2152.8872
FDL15,OUT010,394.07364
FDQ08,OUT049,1004.15393
DRN36,OUT013,1520.2122
FDI46,OUT013,4047.315
FDG16,OUT027,5487.9507
FDV32,OUT013,1022.2932
FDF44,OUT010,362.66888
FDK04,OUT018,706.9244
NCA41,OUT013,3124.8362
FDD51,OUT017,719.316
NCZ53,OUT045,3136.1628
FDP01,OUT027,3777.7917
FDY25,OUT049,2964.3516
FDB17,OUT018,2675.5747
NCV54,OUT018,1691.6942
FDJ32,OUT017,1071.6841
FDA37,OUT049,2058.3586
FDG35,OUT035,2877.9897
NCM05,OUT018,3739.2222
FDG45,OUT046,3463.5088
FDH28,OUT013,693.0904
NCE18,OUT049,4065.653
FDH38,OUT045,1874.7216
FDR56,OUT013,3104.664
FDH17,OUT027,2623.4363
FDD39,OUT049,3451.5999
FDB41,OUT049,823.55853
NCR53,OUT046,3678.0815
FDX46,OUT017,938.0365
FDV28,OUT049,690.7706
FDA08,OUT018,2387.2952
FDH45,OUT017,721.7825
NCS38,OUT010,356.59402
FDD40,OUT010,514.01135
DRM59,OUT035,2460.4263
NCJ43,OUT018,2624.8608
NCN29,OUT013,799.0644
NCC19,OUT045,3133.9485
FDR56,OUT035,3157.248
FDZ43,OUT049,3889.9495
FDJ32,OUT010,168.52647
DRH03,OUT017,1503.8059
NCZ54,OUT035,2619.3826
FDE26,OUT017,2466.238
FDS03,OUT045,1071.6841
DRZ24,OUT019,397.56555
FDO48,OUT027,5501.845
FDW39,OUT049,2872.8232
NCK05,OUT049,1041.2251
NCK30,OUT017,4067.8718
FDT27,OUT018,3656.313
FDS08,OUT019,519.29425
NCJ19,OUT049,933.13605
FDC58,OUT045,715.6336
DRE37,OUT013,3124.8362
FDW02,OUT035,2075.269
FDJ02,OUT010,384.01883
FDX09,OUT045,2855.2249
FDT31,OUT010,506.77313
FDI24,OUT049,2913.3818
FDY09,OUT045,2833.312
FDV28,OUT045,691.005
DRM47,OUT049,3142.1606
FDT52,OUT019,627.89746
FDI48,OUT018,677.9893
FDY55,OUT017,4024.7483
FDU48,OUT013,2094.1418
FDN25,OUT045,938.9325
FDP20,OUT049,2064.6821
FDJ15,OUT013,3128.8625
FDD04,OUT018,1884.1194
FDY58,OUT045,3860.798
FDR37,OUT018,2909.659
FDF44,OUT013,2098.2522
FDD32,OUT045,1357.5426
FDR57,OUT017,2471.9575
DRG39,OUT027,1630.963
FDX15,OUT017,2594.2566
DRN37,OUT045,2642.6865
FDW40,OUT027,3327.4468
FDB32,OUT049,1531.3116
FDM40,OUT018,1989.9302
FDE39,OUT027,3100.0422
DRH49,OUT017,1351.3938
FDT46,OUT049,817.99646
NCF06,OUT035,4025.4233
FDP07,OUT017,3133.9485
FDC04,OUT013,3895.444
FDZ32,OUT017,1675.3682
FDD50,OUT045,2716.4802
FDU56,OUT017,3133.9485
FDV34,OUT017,1141.4833
NCY41,OUT013,670.32214
NCK18,OUT046,2642.4885
DRH25,OUT049,891.4541
FDT57,OUT046,3959.2512
FDV56,OUT018,1442.2715
FDV12,OUT045,1544.9402
FDN52,OUT017,1401.3066
FDX38,OUT035,823.7929
FDE47,OUT018,1797.8964
NCO07,OUT013,3545.4424
FDV09,OUT027,3821.5867
FDZ23,OUT019,536.2188
DRH51,OUT018,1173.3864
NCY54,OUT045,2863.2556
DRG49,OUT013,3891.964
NCC19,OUT049,3139.9463
NCV53,OUT045,3892.6538
FDZ47,OUT019,329.56036
NCO26,OUT018,1667.231
NCP02,OUT045,998.23944
NCW30,OUT018,3747.192
NCN55,OUT046,3885.582
FDB20,OUT010,250.91968
DRL11,OUT013,2511.5598
DRD60,OUT045,3144.8127
FDW14,OUT010,252.56996
FDL27,OUT010,181.17395
FDU09,OUT018,705.83673
DRH36,OUT027,2057.9258
FDP34,OUT027,3835.4707
FDE04,OUT017,2911.1301
FDZ57,OUT027,3316.8328
FDF02,OUT010,309.9949
FDG28,OUT045,3908.9858
NCI31,OUT046,689.2542
FDT43,OUT013,816.2071
FDU20,OUT046,2047.05
FDD53,OUT013,697.05396
FDW15,OUT045,2469.2703
NCT53,OUT045,2621.597
NCG55,OUT027,3025.6235
FDD48,OUT035,1893.091
FDG47,OUT049,3947.8313
FDI21,OUT017,1077.8329
FDT27,OUT017,3773.7463
DRO35,OUT013,1892.0238
FDD33,OUT017,3820.0981
FDC04,OUT035,3892.6538
FDY34,OUT013,2611.47
DRJ49,OUT049,2063.0115
FDE05,OUT049,2477.6113
FDU31,OUT017,3544.0112
NCN19,OUT027,5037.033
FDK56,OUT027,5168.0137
FDK58,OUT017,1675.3682
NCJ42,OUT035,1669.2194
FDZ34,OUT027,5318.7876
FDA52,OUT018,2603.8005
NCR29,OUT013,914.204
FDT48,OUT035,3492.7444
DRJ51,OUT019,692.10834
NCS54,OUT046,2926.3826
FDV01,OUT035,2476.3152
DRG51,OUT027,4102.1797
NCG42,OUT013,2094.1418
FDA51,OUT049,1902.145
FDV19,OUT010,402.47275
NCT18,OUT045,3154.6553
NCS41,OUT045,3136.1628
FDO03,OUT046,3827.8867
FDL12,OUT010,171.96956
FDY37,OUT010,367.27084
FDI58,OUT049,1509.7202
FDT28,OUT018,2221.521
NCC42,OUT010,382.85974
FDO01,OUT017,2123.6606
FDJ02,OUT013,2445.4688
FDQ04,OUT018,489.7744
DRL47,OUT013,2045.7494
FDZ32,OUT035,1675.3682
FDC35,OUT035,3542.4514
FDX14,OUT045,1162.6438
FDZ35,OUT013,1651.2914
FDL14,OUT013,2452.5137
FDO04,OUT049,933.13605
DRK11,OUT017,2457.6375
FDB44,OUT018,3270.9138
FDZ50,OUT049,3154.0935
FDI12,OUT027,2439.1067
FDU43,OUT017,3770.764
FDD58,OUT010,269.07986
FDB27,OUT017,3136.1628
FDB04,OUT018,1152.9562
NCO17,OUT013,1872.0668
FDL12,OUT017,938.0365
DRJ13,OUT049,2588.4683
FDD57,OUT045,1538.7914
FDW19,OUT035,1799.6978
DRD27,OUT018,1452.1444
FDH27,OUT027,3753.2905
NCW30,OUT027,6103.142
FDR40,OUT018,1068.4601
FDG05,OUT013,2516.5676
NCY41,OUT019,-39.353725
FDI38,OUT018,3248.961
FDR20,OUT046,721.5481
FDE09,OUT017,1695.9161
FDN50,OUT019,291.57468
DRF27,OUT045,2443.2854
DRF51,OUT013,670.32214
NCO02,OUT019,232.59332
FDB51,OUT027,1692.8553
FDJ50,OUT013,876.23456
FDN52,OUT013,1351.8536
FDX14,OUT013,1282.487
FDT27,OUT019,676.8321
FDV10,OUT013,697.7054
FDU33,OUT046,723.58887
FDU58,OUT046,3151.8792
NCP42,OUT027,5287.237
FDL51,OUT027,5413.3887
DRH15,OUT027,1195.7065
FDU16,OUT017,1375.9305
FDW15,OUT017,2469.2703
FDQ44,OUT045,2033.0172
NCI06,OUT027,4798.908
DRK23,OUT019,740.4172
FDC28,OUT035,1695.9161
NCY17,OUT019,-20.204405
NCV05,OUT018,2238.688
FDM34,OUT019,382.80316
DRD60,OUT027,5103.09
FDT38,OUT046,1370.134
FDQ57,OUT018,2234.3777
FDE59,OUT027,1077.4196
NCM43,OUT046,2623.6133
DRI51,OUT049,2862.0857
NCG30,OUT017,2044.3248
NCK54,OUT035,1893.091
FDQ16,OUT019,334.05518
FDI36,OUT013,3139.6423
FDX16,OUT027,3817.3306
FDA34,OUT046,2860.8904
FDJ48,OUT018,3441.8093
FDU47,OUT035,2135.2253
FDS39,OUT046,2152.8872
FDD11,OUT046,3974.2822
FDM16,OUT027,2074.96
FDU56,OUT018,2895.0352
FDQ32,OUT017,2045.6207
DRK35,OUT013,694.0807
FDA58,OUT049,3741.2097
DRG48,OUT019,384.63162
FDT59,OUT010,688.146
FDQ31,OUT019,275.97308
FDS51,OUT018,855.9459
FDW32,OUT027,2415.1047
FDI15,OUT027,6191.9106
NCV30,OUT017,1040.8728
DRG25,OUT049,3142.1606
FDT02,OUT013,670.32214
FDO33,OUT027,3025.6235
FDP38,OUT035,820.2754
FDZ45,OUT035,3089.5542
NCA54,OUT027,4798.908
FDU33,OUT017,808.6171
FDN58,OUT017,3739.3208
FDI05,OUT045,1183.7009
FDM57,OUT019,272.60822
NCS42,OUT027,2516.6567
FDB57,OUT045,3716.0454
FDC03,OUT045,3148.6826
FDZ58,OUT013,1966.4669
NCK29,OUT045,2044.3248
NCR53,OUT045,3712.0608
FDE26,OUT027,3753.2905
FDU52,OUT049,2462.4426
FDE41,OUT027,2409.4248
FDU38,OUT018,2886.6648
FDA52,OUT017,2845.8318
FDW46,OUT046,1077.5984
DRI59,OUT035,3712.0608
FDT38,OUT035,1369.7817
FDL33,OUT018,2885.1082
FDQ01,OUT027,6133.086
FDJ08,OUT046,3139.9463
FDQ47,OUT049,694.8163
NCZ18,OUT013,3957.7615
FDE29,OUT017,998.23944
FDF10,OUT027,3824.4597
FDC48,OUT049,1351.7461
FDY58,OUT013,3858.6902
NCX30,OUT010,551.78107
FDV11,OUT013,2846.1575
FDT46,OUT046,817.99646
DRD01,OUT019,147.82188
FDQ11,OUT013,4002.5305
NCM41,OUT017,1503.8059
NCC55,OUT013,666.2765
FDG45,OUT027,5487.9507
NCQ54,OUT049,2716.2822
FDM34,OUT045,2111.057
FDD17,OUT019,553.9096
FDN38,OUT027,6216.374
FDB53,OUT018,2221.521
NCL06,OUT035,4056.2166
NCV18,OUT019,271.10266
FDX25,OUT013,3145.543
FDB39,OUT046,933.13605
FDC33,OUT049,3162.659
NCO14,OUT018,491.81506
FDA58,OUT027,5986.807
NCQ02,OUT017,3133.9485
NCR53,OUT017,3845.8564
FDN52,OUT046,1395.0381
FDG26,OUT046,3985.8354
FDE23,OUT027,1375.3634
DRI37,OUT013,930.9137
DRH37,OUT018,2434.3943
FDO01,OUT035,2073.5989
FDK45,OUT049,1895.107
FDP23,OUT049,3451.5999
FDM33,OUT035,3524.6711
FDD36,OUT017,1937.2554
FDL56,OUT017,1369.7817
FDT27,OUT010,684.7613
FDG52,OUT017,717.6744
NCL42,OUT035,3900.2734
DRJ24,OUT046,3142.1606
FDV38,OUT046,895.1666
FDT35,OUT045,2732.3691
FDY51,OUT045,3538.9414
FDC37,OUT017,1669.2194
NCP43,OUT013,2935.6604
FDO33,OUT045,1845.441
FDW04,OUT018,1882.0199
NCC31,OUT046,2462.4426
FDK22,OUT049,3460.8816
FDJ50,OUT017,932.7836
FDV13,OUT017,1423.0251
DRL60,OUT017,2443.2854
FDW03,OUT017,1675.3682
FDY27,OUT035,2911.3655
FDB39,OUT027,1630.963
FDU59,OUT045,2621.597
FDZ57,OUT049,2125.09
FDO21,OUT049,3680.5657
FDS43,OUT018,2874.3284
FDU28,OUT010,506.91583
FDC51,OUT010,399.6768
FDW16,OUT010,275.08914
FDP32,OUT010,376.82916
FDB60,OUT019,531.65845
NCQ30,OUT046,1980.37
FDD26,OUT049,3154.0935
FDI44,OUT045,1301.0663
DRH23,OUT046,933.13605
FDO44,OUT046,1792.4253
FDG04,OUT046,3139.9463
FDM32,OUT027,2546.6255
FDM09,OUT013,2706.3533
FDZ47,OUT013,1589.4901
FDM40,OUT027,3323.6028
FDY48,OUT017,1667.8821
NCM30,OUT045,715.6336
FDX36,OUT010,537.6417
DRF03,OUT017,712.66034
FDN51,OUT049,4070.344
FDM57,OUT049,1357.3081
FDB35,OUT049,1526.552
FDY13,OUT027,2180.7932
FDA37,OUT017,2075.269
NCX53,OUT017,2150.8708
FDD59,OUT018,1078.5824
FDX10,OUT019,0.46853337
FDC03,OUT018,2888.9521
FDW43,OUT035,3719.771
FDW10,OUT046,2835.3284
FDY14,OUT027,5995.912
FDV43,OUT045,794.57837
FDO40,OUT013,2442.3293
FDP46,OUT027,2516.6567
NCE43,OUT019,444.45242
FDD05,OUT035,1947.3009
FDJ60,OUT010,434.05704
DRE27,OUT018,1323.0538
FDO11,OUT035,4134.047
DRG11,OUT027,2628.9336
FDK33,OUT010,514.2147
DRM23,OUT045,2772.7883
FDJ02,OUT027,3790.5193
NCZ05,OUT045,1669.2194
NCL30,OUT013,2045.7494
FDZ19,OUT018,2624.8608
FDM45,OUT049,2047.05
FDO36,OUT046,2911.305
NCK31,OUT045,817.64404
DRJ37,OUT045,2460.4263
FDP24,OUT018,1757.0679
FDF46,OUT013,1876.1755
FDX46,OUT019,136.61673
NCL18,OUT045,3133.9485
FDJ26,OUT013,3438.637
FDJ07,OUT045,1893.091
FDY15,OUT013,2452.5137
DRG01,OUT045,1177.5521
FDF58,OUT045,1071.6841
FDZ14,OUT019,423.4916
FDP31,OUT049,1077.5984
FDH45,OUT013,697.7054
FDA09,OUT010,341.87485
FDW31,OUT035,3113.4275
FDA57,OUT046,715.986
NCE55,OUT035,2855.2249
FDC17,OUT019,542.32697
FDC59,OUT013,1053.756
FDA22,OUT013,2701.172
FDK52,OUT035,3709.8464
NCM26,OUT046,2468.0005
NCT53,OUT035,2703.99
FDW45,OUT018,2221.521
NCI18,OUT035,3703.5256
FDE38,OUT018,2402.0435
FDF08,OUT019,275.97308
FDY58,OUT010,716.2114
FDF58,OUT019,191.67577
FDX39,OUT017,3599.5098
FDB44,OUT049,3568.7798
FDF28,OUT013,2049.859
FDE39,OUT013,1857.8062
FDT37,OUT018,3723.6702
FDZ45,OUT017,3180.3625
FDO40,OUT035,2457.6375
FDM57,OUT027,2415.1047
DRG36,OUT017,2865.47
FDY36,OUT010,213.1962
DRL60,OUT027,3764.77
FDS25,OUT019,316.22717
DRF49,OUT027,2939.1729
FDP16,OUT045,3839.7332
FDS60,OUT049,2964.3516
FDU15,OUT027,1122.9174
FDK43,OUT046,2064.6821
FDN25,OUT046,937.8021
FDE53,OUT049,1669.5717
FDB22,OUT013,2445.1182
FDE39,OUT017,1945.6418
FDX35,OUT035,3858.3762
NCG54,OUT049,2716.2822
FDH27,OUT035,2466.238
NCK42,OUT013,3421.1018
FDS25,OUT049,1701.8304
FDI10,OUT018,2633.7441
FDU35,OUT035,1667.8821
FDI04,OUT017,3192.8823
DRK23,OUT035,3975.108
FDB53,OUT019,343.24976
FDY02,OUT049,4068.9744
FDM60,OUT035,721.7142
NCJ31,OUT010,522.87115
DRP35,OUT017,2062.6658
NCQ30,OUT018,1787.7739
DRL11,OUT010,407.8138
FDU01,OUT013,3128.8625
FDR39,OUT035,2958.3538
FDO08,OUT046,2628.6326
FDC02,OUT045,4052.4775
NCZ29,OUT035,2060.995
FDF29,OUT010,362.66888
FDZ23,OUT017,3148.6826
NCU53,OUT018,2398.2292
NCW30,OUT013,4011.0825
NCM26,OUT027,3767.0454
FDV50,OUT027,3124.0942
FDW15,OUT049,2482.3552
FDI35,OUT027,5103.09
FDO11,OUT017,4178.697
FDN48,OUT046,1504.1582
NCA17,OUT049,2455.3977
NCN54,OUT013,1282.487
FDP22,OUT013,799.7158
NCB54,OUT035,2062.6658
FDD08,OUT045,684.85614
DRM48,OUT010,-58.750843
FDG41,OUT027,2985.652
FDE44,OUT027,1426.4071
FDE26,OUT035,2461.4941
NCS38,OUT013,1876.1755
NCJ54,OUT018,3524.2866
FDI40,OUT019,331.16666
FDN45,OUT018,3397.1912
FDU43,OUT046,3889.9495
FDI04,OUT010,473.57852
NCC07,OUT018,1443.3594
NCC07,OUT019,321.50305
NCD18,OUT045,3882.3435
FDU55,OUT035,4085.3938
FDX59,OUT035,688.9018
FDR52,OUT049,3151.8792
NCP17,OUT013,1053.1047
FDQ32,OUT045,2045.6207
NCT17,OUT049,3142.1606
FDO10,OUT049,937.8021
FDE32,OUT049,685.20856
FDN44,OUT045,2594.2566
FDH02,OUT035,1423.0251
FDK60,OUT013,1591.8795
FDS24,OUT019,273.3886
FDL03,OUT010,494.1447
FDB46,OUT027,5513.1577
FDO48,OUT049,3690.0144
FDZ39,OUT049,1675.1337
FDT02,OUT027,1073.3052
FDC50,OUT013,1515.3184
FDP39,OUT035,834.78674
DRG15,OUT018,772.0508
FDP10,OUT018,1443.3594
FDF53,OUT027,5188.157
FDN34,OUT045,2786.463
FDK02,OUT045,2033.0172
FDC23,OUT045,2835.5264
FDJ10,OUT019,388.8378
FDE53,OUT035,1669.2194
FDR25,OUT035,4040.2776
FDW50,OUT046,2615.545
FDS09,OUT049,840.70123
FDW49,OUT010,498.0596
FDU51,OUT046,2923.2378
FDF28,OUT018,1833.6273
NCY30,OUT018,2675.5747
FDD44,OUT045,4082.7498
FDX09,OUT017,2855.2249
NCF30,OUT013,2045.7494
FDZ50,OUT019,536.2188
FDW37,OUT013,1398.2971
FDD11,OUT049,4012.2659
DRH39,OUT018,982.8838
FDA36,OUT049,3146.9023
NCG43,OUT049,1504.1582
FDF02,OUT035,1669.2194
FDP57,OUT027,2700.3796
NCE42,OUT017,3820.0981
NCR38,OUT027,6214.7217
FDP03,OUT019,414.97595
FDO51,OUT035,723.4242
NCQ42,OUT046,2063.0115
NCM41,OUT046,1417.2286
FDH48,OUT027,2337.8237
DRF60,OUT046,3853.922
FDJ27,OUT035,1674.0309
FDQ14,OUT013,2442.3293
FDN27,OUT017,1881.0452
NCQ02,OUT046,3139.9463
FDJ33,OUT049,2058.3586
FDP07,OUT027,5287.237
DRE01,OUT049,3885.582
FDU36,OUT045,1601.0625
FDL28,OUT017,3873.3179
NCX53,OUT046,2152.8872
FDZ39,OUT013,1651.2914
NCP42,OUT013,3122.6218
FDJ14,OUT035,1326.8654
FDK04,OUT049,933.13605
NCC19,OUT017,3133.9485
FDS09,OUT018,607.83984
FDZ02,OUT046,1615.7218
FDD35,OUT018,1811.7314
NCY42,OUT017,2461.4941
FDB05,OUT045,3827.508
FDF20,OUT035,3133.9485
NCO41,OUT018,1323.0538
FDC40,OUT027,2212.4802
FDV58,OUT045,3144.7283
FDZ57,OUT045,2123.6606
DRM35,OUT046,2935.5623
DRN36,OUT018,1318.16
FDQ13,OUT046,1351.7461
DRO35,OUT010,364.48303
NCD43,OUT035,1669.2194
FDA51,OUT018,1677.7413
NCX17,OUT027,6014.0493
NCZ17,OUT049,714.4568
FDR11,OUT027,4078.487
FDW34,OUT049,3878.0166
FDN50,OUT017,1509.9547
FDS09,OUT046,823.55853
FDS48,OUT018,2235.8992
FDL44,OUT049,2621.399
DRF48,OUT018,2886.6648
FDA14,OUT018,2231.643
NCD30,OUT049,1539.1437
FDI16,OUT017,840.9356
NCG06,OUT035,4085.3938
DRZ24,OUT035,1978.3539
NCS17,OUT045,1533.8976
FDB37,OUT045,3905.1736
FDE10,OUT035,2123.6606
FDC57,OUT045,3146.4683
FDM12,OUT018,2888.9521
FDE24,OUT049,2097.8975
FDW22,OUT045,3537.191
DRD01,OUT027,1493.4337
NCZ18,OUT027,6185.3257
FDN49,OUT045,721.7142
FDR22,OUT035,1900.7157
FDV08,OUT019,-29.735046
FDY39,OUT046,3154.0935
FDV36,OUT049,2064.6821
FDO60,OUT045,796.2201
FDU04,OUT027,3214.8254
FDR20,OUT027,1426.7919
FDW19,OUT019,365.399
FDU40,OUT049,3139.9463
FDK15,OUT045,1538.7914
DRF15,OUT035,2458.1423
FDQ25,OUT017,2859.916
FDI48,OUT019,134.1724
FDS49,OUT046,1301.4186
FDV22,OUT046,2551.781
NCV42,OUT046,1696.2684
FDX26,OUT046,3146.9023
FDI33,OUT018,1191.0167
FDZ14,OUT049,2047.05
FDG10,OUT013,914.8554
FDM38,OUT018,600.81903
FDG26,OUT027,5927.1147
FDH46,OUT035,1674.0309
FDN13,OUT018,1385.3248
FDU57,OUT035,2469.2703
NCI06,OUT046,2933.348
FDM38,OUT045,900.9631
NCG42,OUT010,375.1588
FDL39,OUT045,2942.0842
FDT31,OUT019,524.56287
FDV59,OUT013,3446.7437
FDB49,OUT035,1674.0309
FDD58,OUT049,1668.2344
DRN59,OUT046,809.15356
FDX48,OUT049,2477.7446
FDQ11,OUT049,4017.1245
FDY12,OUT049,900.7287
FDQ11,OUT045,4020.343
DRI11,OUT017,1893.091
FDY32,OUT027,4179.9697
FDS51,OUT045,998.23944
FDR19,OUT010,303.28314
DRB13,OUT018,2888.9521
FDS21,OUT035,1047.0216
FDQ40,OUT045,2845.8318
NCE55,OUT013,2818.004
FDX43,OUT027,4171.902
FDS12,OUT049,2064.6821
DRK01,OUT027,2550.269
FDN25,OUT017,938.9325
FDB60,OUT046,3142.1606
FDQ13,OUT017,1351.3938
DRK13,OUT045,3146.9426
DRF25,OUT018,473.16455
NCD42,OUT019,-21.914429
FDW25,OUT045,1369.7817
NCV29,OUT027,4721.115
NCK42,OUT035,3438.4504
DRJ13,OUT027,4058.9817
DRD15,OUT017,3822.3125
FDM27,OUT045,2471.9575
FDZ50,OUT018,2921.2593
FDC04,OUT046,3885.582
FDF50,OUT049,3142.1606
FDP15,OUT045,4015.5725
FDK46,OUT035,4085.3938
FDZ56,OUT018,2482.4668
FDY60,OUT049,2293.998
FDB10,OUT035,3864.1592
FDR57,OUT045,2476.3152
FDU58,OUT049,3151.8792
FDH02,OUT046,1422.7906
FDP48,OUT013,3149.5693
FDI46,OUT035,3972.8936
FDW56,OUT013,3122.6218
NCM19,OUT010,361.2211
FDS50,OUT027,5656.4707
FDK24,OUT013,700.7363
FDO36,OUT017,2958.3538
FDK45,OUT027,2952.8406
NCL05,OUT045,719.316
FDL32,OUT018,1667.6191
FDA28,OUT049,2076.6985
FDY36,OUT018,957.47925
FDP32,OUT018,1831.2567
FDL50,OUT046,2052.478
DRC24,OUT049,2460.1587
